price 1,price 2,price 3,price 4,price 5,price 6,price 7,price 8,price 9,price 10,price 11,price 12,price 13,price 14,price 15,price 16,price 17,price 18,price 19,price 20,price 21,price 22,price 23,price 24,price 25,price 26,price 27,price 28,price 29,price 30,price 31,price 32,price 33,price 34,price 35,price 36,price 37,price 38,price 39,price 40,transaction
0.633948275258638,0.7592730801864974,0.7799792465377,0.8176457401011945,0.9907772899988933,1.0,0.9007352628188573,0.7770563569065801,0.7226943934436464,0.7584406714889615,0.6101678722403996,0.6645392948930781,0.7004463791640536,0.644807425085582,0.6493289177835604,0.4289960110596846,0.40043871722036034,0.4275203774595075,0.4400538038712679,0.5622476169936236,0.4393632830199031,0.37610968119692795,0.3701503916577513,0.41659501330435034,0.40713582355962546,0.3988117365842676,0.4242853345668117,0.45697629432458065,0.41063572376517365,0.29806190661320325,0.30892105644014745,0.20954659265796616,0.17740521182436553,0.20995995924981053,0.12502589453192617,0.0,0.07555338624804073,0.06300104145679088,0.12394565506307859,0.16853532960073697,0
0.7592730801864974,0.7799792465377,0.8176457401011945,0.9907772899988933,1.0,0.9007352628188573,0.7770563569065801,0.7226943934436464,0.7584406714889615,0.6101678722403996,0.6645392948930781,0.7004463791640536,0.644807425085582,0.6493289177835604,0.4289960110596846,0.40043871722036034,0.4275203774595075,0.4400538038712679,0.5622476169936236,0.4393632830199031,0.37610968119692795,0.3701503916577513,0.41659501330435034,0.40713582355962546,0.3988117365842676,0.4242853345668117,0.45697629432458065,0.41063572376517365,0.29806190661320325,0.30892105644014745,0.20954659265796616,0.17740521182436553,0.20995995924981053,0.12502589453192617,0.0,0.07555338624804073,0.06300104145679088,0.12394565506307859,0.16853532960073697,0.15764969404250764,0
0.7799792465377,0.8176457401011945,0.9907772899988933,1.0,0.9007352628188573,0.7770563569065801,0.7226943934436464,0.7584406714889615,0.6101678722403996,0.6645392948930781,0.7004463791640536,0.644807425085582,0.6493289177835604,0.4289960110596846,0.40043871722036034,0.4275203774595075,0.4400538038712679,0.5622476169936236,0.4393632830199031,0.37610968119692795,0.3701503916577513,0.41659501330435034,0.40713582355962546,0.3988117365842676,0.4242853345668117,0.45697629432458065,0.41063572376517365,0.29806190661320325,0.30892105644014745,0.20954659265796616,0.17740521182436553,0.20995995924981053,0.12502589453192617,0.0,0.07555338624804073,0.06300104145679088,0.12394565506307859,0.16853532960073697,0.15764969404250764,0.11111710193128276,1
0.8176457401011945,0.9907772899988933,1.0,0.9007352628188573,0.7770563569065801,0.7226943934436464,0.7584406714889615,0.6101678722403996,0.6645392948930781,0.7004463791640536,0.644807425085582,0.6493289177835604,0.4289960110596846,0.40043871722036034,0.4275203774595075,0.4400538038712679,0.5622476169936236,0.4393632830199031,0.37610968119692795,0.3701503916577513,0.41659501330435034,0.40713582355962546,0.3988117365842676,0.4242853345668117,0.45697629432458065,0.41063572376517365,0.29806190661320325,0.30892105644014745,0.20954659265796616,0.17740521182436553,0.20995995924981053,0.12502589453192617,0.0,0.07555338624804073,0.06300104145679088,0.12394565506307859,0.16853532960073697,0.15764969404250764,0.11111710193128276,0.18646900743776085,0
0.9907772899988933,1.0,0.9007352628188573,0.7770563569065801,0.7226943934436464,0.7584406714889615,0.6101678722403996,0.6645392948930781,0.7004463791640536,0.644807425085582,0.6493289177835604,0.4289960110596846,0.40043871722036034,0.4275203774595075,0.4400538038712679,0.5622476169936236,0.4393632830199031,0.37610968119692795,0.3701503916577513,0.41659501330435034,0.40713582355962546,0.3988117365842676,0.4242853345668117,0.45697629432458065,0.41063572376517365,0.29806190661320325,0.30892105644014745,0.20954659265796616,0.17740521182436553,0.20995995924981053,0.12502589453192617,0.0,0.07555338624804073,0.06300104145679088,0.12394565506307859,0.16853532960073697,0.15764969404250764,0.11111710193128276,0.18646900743776085,0.15541827118172702,1
1.0,0.9007352628188573,0.7770563569065801,0.7226943934436464,0.7584406714889615,0.6101678722403996,0.6645392948930781,0.7004463791640536,0.644807425085582,0.6493289177835604,0.4289960110596846,0.40043871722036034,0.4275203774595075,0.4400538038712679,0.5622476169936236,0.4393632830199031,0.37610968119692795,0.3701503916577513,0.41659501330435034,0.40713582355962546,0.3988117365842676,0.4242853345668117,0.45697629432458065,0.41063572376517365,0.29806190661320325,0.30892105644014745,0.20954659265796616,0.17740521182436553,0.20995995924981053,0.12502589453192617,0.0,0.07555338624804073,0.06300104145679088,0.12394565506307859,0.16853532960073697,0.15764969404250764,0.11111710193128276,0.18646900743776085,0.15541827118172702,0.24020288070164475,1
1.0,0.8626911690731157,0.8023382932538571,0.8420239584219409,0.6774108857811061,0.7377742632317932,0.7776384561341606,0.7158678600720623,0.7208876398948577,0.4762731390321487,0.4445687137496811,0.47463488452931163,0.4885495461719978,0.624209620964617,0.48778292707772164,0.41755851771572716,0.4109424899158084,0.46250550022946063,0.4520038688010182,0.44276243314398894,0.47104332658078446,0.5073369647974812,0.4558894724295419,0.3309095567996488,0.3429654296795008,0.23263949054485625,0.19695599711415168,0.23309841183827906,0.1388042632422947,0.0,0.08387968070839802,0.06994401580285496,0.13760497693316656,0.18710861732370118,0.17502333987584967,0.12336266438991297,0.20701866034888516,0.17254600502188008,0.2666742278412951,0.3372210372881427,1
1.0,0.9300411572728832,0.9760433265204513,0.7852298830286201,0.8552008988621798,0.9014100109192765,0.8298077988223737,0.8356265437020607,0.5520783753285217,0.5153277669775272,0.5501793707234355,0.566308736760225,0.7235609257890913,0.5654200999898963,0.4840185372064911,0.4763494801474893,0.5361194327819321,0.523946326339072,0.5132339926693552,0.5460161683199775,0.5880864241865016,0.5284503757229303,0.3835782359464528,0.3975529621428563,0.2696671750967458,0.22830417671455155,0.2701991398482987,0.16089681709785836,0.0,0.097230253091056,0.08107654084138075,0.15950664834208372,0.21688945480308164,0.2028806439086383,0.14299748138427695,0.23996844730810002,0.2000090080987676,0.30911899576741075,0.39089427291861173,0.39911111976754227,1
0.9528687221175277,1.0,0.8045031011358151,0.8761915333317537,0.9235348333692941,0.8501751677157606,0.8561367318406142,0.5656289637230093,0.5279763233612247,0.5636833486529733,0.5802086048568039,0.7413204989255467,0.5792981567791591,0.49589861848858136,0.4880413268595902,0.5492783139998229,0.5368064225252337,0.5258311580275953,0.559417961768664,0.6025208187048439,0.5414210223708317,0.3929930419317462,0.4073107733445747,0.27628607026913105,0.23390783022762446,0.27683109192657046,0.16484597837623455,0.0,0.09961673877498584,0.08306653878820607,0.16342168836983648,0.22221293759190217,0.207860284882945,0.1465073091519987,0.24585839663857575,0.20491816568408938,0.3167062233491268,0.40048864870797435,0.40890717545332206,0.5185101577320116,0
1.0,0.8045031011358151,0.8761915333317537,0.9235348333692941,0.8501751677157606,0.8561367318406142,0.5656289637230093,0.5279763233612247,0.5636833486529733,0.5802086048568039,0.7413204989255467,0.5792981567791591,0.49589861848858136,0.4880413268595902,0.5492783139998229,0.5368064225252337,0.5258311580275953,0.559417961768664,0.6025208187048439,0.5414210223708317,0.3929930419317462,0.4073107733445747,0.27628607026913105,0.23390783022762446,0.27683109192657046,0.16484597837623455,0.0,0.09961673877498584,0.08306653878820607,0.16342168836983648,0.22221293759190217,0.207860284882945,0.1465073091519987,0.24585839663857575,0.20491816568408938,0.3167062233491268,0.40048864870797435,0.40890717545332206,0.5185101577320116,0.4485553184510409,1
