price 1,price 2,price 3,price 4,price 5,price 6,price 7,price 8,price 9,price 10,price 11,price 12,price 13,price 14,price 15,price 16,price 17,price 18,price 19,price 20,price 21,price 22,price 23,price 24,price 25,price 26,price 27,price 28,price 29,price 30,price 31,price 32,price 33,price 34,price 35,price 36,price 37,price 38,price 39,price 40,price 41,price 42,price 43,price 44,price 45,price 46,price 47,price 48,price 49,price 50,transaction
0.6060074801309023,0.7617461430575037,0.7014960261804581,0.6781206171107994,0.7242870500233755,1.0,0.9532491818606825,0.7622136512388967,0.7112552594670406,0.7315918653576438,0.6079943899018233,0.6517648433847593,0.7822580645161291,0.662400654511454,0.6278634876110333,0.3681626928471249,0.3575853202431043,0.394518466573165,0.39521972884525486,0.500759700794764,0.38037634408602145,0.3195418419822346,0.3066853669939224,0.31942496493688644,0.3210612435717626,0.3003740065451145,0.32468443197755953,0.4005376344086022,0.3291841982234689,0.23346189808321646,0.2221832632071061,0.09917017297802719,0.035355306217858797,0.20406732117812063,0.13259700794763915,0.0,0.1032024310425433,0.07521037868162687,0.14107059373539038,0.22568957456755487,0.17683496961196823,0.1382655446470314,0.21178120617110796,0.1999766245909304,0.5144343151005143,0.5849696119682095,0.6123772791023843,0.6085203366058907,0.5283426834969612,0.5711196820944366,0
0.7617461430575037,0.7014960261804581,0.6781206171107994,0.7242870500233755,1.0,0.9532491818606825,0.7622136512388967,0.7112552594670406,0.7315918653576438,0.6079943899018233,0.6517648433847593,0.7822580645161291,0.662400654511454,0.6278634876110333,0.3681626928471249,0.3575853202431043,0.394518466573165,0.39521972884525486,0.500759700794764,0.38037634408602145,0.3195418419822346,0.3066853669939224,0.31942496493688644,0.3210612435717626,0.3003740065451145,0.32468443197755953,0.4005376344086022,0.3291841982234689,0.23346189808321646,0.2221832632071061,0.09917017297802719,0.035355306217858797,0.20406732117812063,0.13259700794763915,0.0,0.1032024310425433,0.07521037868162687,0.14107059373539038,0.22568957456755487,0.17683496961196823,0.1382655446470314,0.21178120617110796,0.1999766245909304,0.5144343151005143,0.5849696119682095,0.6123772791023843,0.6085203366058907,0.5283426834969612,0.5711196820944366,0.6283309957924264,0
0.7014960261804581,0.6781206171107994,0.7242870500233755,1.0,0.9532491818606825,0.7622136512388967,0.7112552594670406,0.7315918653576438,0.6079943899018233,0.6517648433847593,0.7822580645161291,0.662400654511454,0.6278634876110333,0.3681626928471249,0.3575853202431043,0.394518466573165,0.39521972884525486,0.500759700794764,0.38037634408602145,0.3195418419822346,0.3066853669939224,0.31942496493688644,0.3210612435717626,0.3003740065451145,0.32468443197755953,0.4005376344086022,0.3291841982234689,0.23346189808321646,0.2221832632071061,0.09917017297802719,0.035355306217858797,0.20406732117812063,0.13259700794763915,0.0,0.1032024310425433,0.07521037868162687,0.14107059373539038,0.22568957456755487,0.17683496961196823,0.1382655446470314,0.21178120617110796,0.1999766245909304,0.5144343151005143,0.5849696119682095,0.6123772791023843,0.6085203366058907,0.5283426834969612,0.5711196820944366,0.6283309957924264,0.5143758765778401,1
0.6781206171107994,0.7242870500233755,1.0,0.9532491818606825,0.7622136512388967,0.7112552594670406,0.7315918653576438,0.6079943899018233,0.6517648433847593,0.7822580645161291,0.662400654511454,0.6278634876110333,0.3681626928471249,0.3575853202431043,0.394518466573165,0.39521972884525486,0.500759700794764,0.38037634408602145,0.3195418419822346,0.3066853669939224,0.31942496493688644,0.3210612435717626,0.3003740065451145,0.32468443197755953,0.4005376344086022,0.3291841982234689,0.23346189808321646,0.2221832632071061,0.09917017297802719,0.035355306217858797,0.20406732117812063,0.13259700794763915,0.0,0.1032024310425433,0.07521037868162687,0.14107059373539038,0.22568957456755487,0.17683496961196823,0.1382655446470314,0.21178120617110796,0.1999766245909304,0.5144343151005143,0.5849696119682095,0.6123772791023843,0.6085203366058907,0.5283426834969612,0.5711196820944366,0.6283309957924264,0.5143758765778401,0.4089527816736793,1
0.7242870500233755,1.0,0.9532491818606825,0.7622136512388967,0.7112552594670406,0.7315918653576438,0.6079943899018233,0.6517648433847593,0.7822580645161291,0.662400654511454,0.6278634876110333,0.3681626928471249,0.3575853202431043,0.394518466573165,0.39521972884525486,0.500759700794764,0.38037634408602145,0.3195418419822346,0.3066853669939224,0.31942496493688644,0.3210612435717626,0.3003740065451145,0.32468443197755953,0.4005376344086022,0.3291841982234689,0.23346189808321646,0.2221832632071061,0.09917017297802719,0.035355306217858797,0.20406732117812063,0.13259700794763915,0.0,0.1032024310425433,0.07521037868162687,0.14107059373539038,0.22568957456755487,0.17683496961196823,0.1382655446470314,0.21178120617110796,0.1999766245909304,0.5144343151005143,0.5849696119682095,0.6123772791023843,0.6085203366058907,0.5283426834969612,0.5711196820944366,0.6283309957924264,0.5143758765778401,0.4089527816736793,0.4907667134174848,1
1.0,0.9532491818606825,0.7622136512388967,0.7112552594670406,0.7315918653576438,0.6079943899018233,0.6517648433847593,0.7822580645161291,0.662400654511454,0.6278634876110333,0.3681626928471249,0.3575853202431043,0.394518466573165,0.39521972884525486,0.500759700794764,0.38037634408602145,0.3195418419822346,0.3066853669939224,0.31942496493688644,0.3210612435717626,0.3003740065451145,0.32468443197755953,0.4005376344086022,0.3291841982234689,0.23346189808321646,0.2221832632071061,0.09917017297802719,0.035355306217858797,0.20406732117812063,0.13259700794763915,0.0,0.1032024310425433,0.07521037868162687,0.14107059373539038,0.22568957456755487,0.17683496961196823,0.1382655446470314,0.21178120617110796,0.1999766245909304,0.5144343151005143,0.5849696119682095,0.6123772791023843,0.6085203366058907,0.5283426834969612,0.5711196820944366,0.6283309957924264,0.5143758765778401,0.4089527816736793,0.4907667134174848,0.49140953716690033,0
1.0,0.7995953898970084,0.7461378126532613,0.7674717999019127,0.6378126532614027,0.6837297694948505,0.820622854340363,0.6948871996076509,0.6586562040215792,0.3862187346738598,0.37512260912211876,0.4138670917116234,0.4146027464443355,0.5253187837175086,0.3990313879352623,0.33521333987248647,0.3217263364394311,0.3350907307503679,0.3368072584600295,0.315105443845022,0.3406081412457086,0.4201814615007357,0.34532859244727804,0.24491172143207457,0.23307994114762134,0.10403384011770483,0.03708925944090238,0.21407552721922513,0.13910004904364892,0.0,0.10826385483079948,0.07889897008337414,0.14798921039725355,0.2367582148111819,0.18550760176557138,0.14504659146640517,0.2221677292790583,0.2097842079450712,0.5396640510053948,0.6136586562040216,0.6424104953408534,0.6383643943109367,0.5542545365375184,0.5991294752329573,0.6591466405100539,0.5396027464443354,0.42900931829328104,0.514835703776361,0.5155100539480136,0.5833128984796468,0
0.9743762139548782,0.9092335275661138,0.9352308381891529,0.7772299417301658,0.8331839235021665,1.0,0.8467802181383535,0.8026296130285373,0.470640968175706,0.45711937845510237,0.5043328851038398,0.5052293440908412,0.6401464216345436,0.48625429553264593,0.4084864784102793,0.3920513969819214,0.40833706857911256,0.410428806215449,0.3839832660989092,0.41506051098162244,0.5120274914089347,0.4208127894815478,0.2984461377558643,0.2840280890482593,0.1267742417451069,0.04519647392798443,0.2608695652173913,0.16950545345883766,0.0,0.13192888092036462,0.09614522635589413,0.18033766621843716,0.288510383983266,0.22605707455550578,0.17675183027043187,0.270730614074406,0.2556402211265502,0.6576273718810698,0.7477962049902883,0.7828328103989242,0.7779022859704169,0.6754071417899298,0.7300911399970118,0.8032272523532047,0.6575526669654862,0.5227849992529509,0.6273718810697744,0.6281936351411922,0.7108172717764828,0.7144031077244882,0
0.9092335275661138,0.9352308381891529,0.7772299417301658,0.8331839235021665,1.0,0.8467802181383535,0.8026296130285373,0.470640968175706,0.45711937845510237,0.5043328851038398,0.5052293440908412,0.6401464216345436,0.48625429553264593,0.4084864784102793,0.3920513969819214,0.40833706857911256,0.410428806215449,0.3839832660989092,0.41506051098162244,0.5120274914089347,0.4208127894815478,0.2984461377558643,0.2840280890482593,0.1267742417451069,0.04519647392798443,0.2608695652173913,0.16950545345883766,0.0,0.13192888092036462,0.09614522635589413,0.18033766621843716,0.288510383983266,0.22605707455550578,0.17675183027043187,0.270730614074406,0.2556402211265502,0.6576273718810698,0.7477962049902883,0.7828328103989242,0.7779022859704169,0.6754071417899298,0.7300911399970118,0.8032272523532047,0.6575526669654862,0.5227849992529509,0.6273718810697744,0.6281936351411922,0.7108172717764828,0.7144031077244882,0.681831764530106,0
0.9352308381891529,0.7772299417301658,0.8331839235021665,1.0,0.8467802181383535,0.8026296130285373,0.470640968175706,0.45711937845510237,0.5043328851038398,0.5052293440908412,0.6401464216345436,0.48625429553264593,0.4084864784102793,0.3920513969819214,0.40833706857911256,0.410428806215449,0.3839832660989092,0.41506051098162244,0.5120274914089347,0.4208127894815478,0.2984461377558643,0.2840280890482593,0.1267742417451069,0.04519647392798443,0.2608695652173913,0.16950545345883766,0.0,0.13192888092036462,0.09614522635589413,0.18033766621843716,0.288510383983266,0.22605707455550578,0.17675183027043187,0.270730614074406,0.2556402211265502,0.6576273718810698,0.7477962049902883,0.7828328103989242,0.7779022859704169,0.6754071417899298,0.7300911399970118,0.8032272523532047,0.6575526669654862,0.5227849992529509,0.6273718810697744,0.6281936351411922,0.7108172717764828,0.7144031077244882,0.681831764530106,0.5794860301807859,1
